latitude,longitude,weights
-35.004515,138.522148,14993.50649
-35.033333,138.516667,0
-35.031,138.532,29206.32511
-34.99541,138.521461,55637.15278
-35.024514,138.523564,92690.01832
-34.988318,138.559096,0
-35.021,138.568,0
-34.9999023,138.5717982,10386.36364
-35.03,138.557,0
-35.025,138.538,29110.7443
-34.98,138.571,0
-34.96,138.566,0
-34.983333,138.533333,0
-35.077,138.502,0
-35.106587,138.4937213,0
-35.0497245,138.5162223,34473.06397
-35,138.552,0
-35.011,138.562,16661.37566
-34.989,138.539,2898.644231
-35.014,138.545,15693.1677
-35.064,138.553,18716.91176
-34.994,138.557,15145.45068
-34.976944,138.551389,0
-35.031,138.532,29206.32511
-35.026,138.545,0
-35.034,138.549,18537.03382
-35.034,138.536,0
-35.081294,138.5262256,14451.19741
-34.977,138.556,24160.87662
-35.0235516,138.5549953,9508.387097
-35.0146,138.571,0
-35.065,138.541,44176.47059
-35.007,138.538,1624.323867
-35.021,138.568,0
-34.998118,138.62254,3797.723502
-35.033,138.587,0
-35.022684,138.6163371,7912.012281
-34.987,138.653,0
-34.99,138.603,29168.01754
-34.972,138.578,22495.7265
-34.9823579,138.5962997,74559.38834
-35.0476306,138.6213476,16800.54274
-34.9934589,138.6840168,137379.6992
-35.04119,138.60515,0
-34.973633,138.5862837,57009.3985
-34.981,138.588,43723.61111
-35.027,138.601,15418.54942
-35.0131071,138.6263585,0
-34.968,138.6,35335.71429
-35.02,138.631,17162.00828
-34.971,138.616,120473.0274
-34.9677,138.671,0
-34.981111,138.605833,0
-34.998,138.609,355000
-34.99,138.576,0
-34.987,138.625,13509.30944
-34.972,138.627,96122.48804
-34.995,138.597,59036.90476
-35.002,138.59,0
-34.978,138.631,331300
-35.006,138.577,0
-34.986,138.616,125000
-35.015,138.686,0
-34.967,138.636,234700
-34.969722,138.595833,0
-34.913,138.622,1176508.333
-34.905,138.635,45411.53846
-34.891,138.644,11283.37041
-34.9037874,138.6526734,0
-34.8969137,138.6526734,0
-34.917,138.616,0
-34.931,138.648,864800
-34.899,138.625,0
-34.924,138.645,30350
-34.920278,138.619167,0
-34.896389,138.639167,0
-34.927778,138.646944,127148.3636
-34.911,138.637,167828.2828
-34.923,138.633,0
-34.899,138.642,0
-34.905,138.646,0
-34.899,138.634,99939.39394
-34.91088,138.65398,0
-34.903,138.622,0
-34.912,138.629,154475
-34.91111,138.64453,136.3636364
-35.067,138.6,3152.519436
-35.267,138.483,0
-35.281,138.454,25531.22659
-35.1654325,138.6153977,0
-35.087538,138.623853,7345.454545
-35.0715089,138.6584766,0
-35.1281692,138.496221,11711.95203
-35.1335313,138.476227,16518.34677
-35.1054491,138.6297435,83666.66667
-35.0451047,138.6539268,0
-35.0476306,138.6213476,16800.54274
-35.04119,138.60515,0
-35.03,138.557,0
-35.0858138,138.6777686,0
-35.05,138.583333,15626.76056
-35.158916,138.5262256,0
-35.143,138.514,0
-35.077,138.502,0
-35.083,138.567,0
-35.155,138.518,2265.833333
-35.05,138.683333,0
-35.1474667,138.6403068,0
-35.106587,138.4937213,0
-35.2301549,138.4837239,0
-35.2053048,138.5891838,84045.45455
-35.2210309,138.5461247,0
-35.198,138.473,0
-35.118,138.529,0
-35.14,138.493,0
-35.148,138.502,0
-35.064,138.553,18716.91176
-35.180847,138.502658,19448.57143
-35.0966681,138.541234,0
-35.1432538,138.5428373,15313.26923
-35.1198409,138.476227,0
-35.1472196,138.476227,5469.387755
-35.168,138.472,0
-35.266,138.465,105294.8718
-35.09814,138.527444,13944.34343
-35.09,138.55,23051.43541
-35.191,138.478,0
-35.1979097,138.496455,19135.66275
-35.173,138.487,14935.73523
-35.202,138.488,0
-35.33,138.448,0
-35.3500635,138.5015331,0
-35.2369804,138.5096886,0
-35.24631,138.62283,0
-34.887525,138.624461,0
-35.2800175,138.5165348,0
-35.2743124,138.5559895,6839.912281
-35.2953597,138.551613,0
-35.118261,138.5437358,8172.230651
-34.672,138.667,7971.338617
-34.6416029,138.6539268,22261.24339
-34.6383421,138.7661021,0
-34.682,138.702,14519.48036
-34.6457618,138.5102836,0
-34.708611,138.705556,0
-34.691389,138.668056,0
-34.7185389,138.6288642,0
-34.705,138.66,0
-34.72,138.673,0
-34.69906,138.69303,2770.751342
-34.72625,138.681,0
-34.7338017,138.6714773,8775.641026
-34.70079,138.67578,7038.654934
-34.71239,138.68543,4397.727273
-34.74126,138.65639,0
-34.7475748,138.6714773,5135.093168
-34.62893,138.74885,45699.25407
-34.6946,138.655,0
-34.7629557,138.7640222,0
-34.7471145,138.6815087,25088.01424
-34.625,138.696,0
-34.7354281,138.8124093,0
-34.66973,138.64501,0
-34.668,138.7,0
-34.64716,138.67813,0
-34.659,138.666,2270.491803
-34.7155458,138.7662817,0
-34.6876893,138.6333343,0
-34.6584706,138.6132442,0
-34.7549047,138.7778197,0
-34.685833,138.686944,0
-34.6768,138.67674,10594.59459
-34.7382025,138.534511,0
-34.6776509,138.7453293,0
-34.6743048,138.5560901,56250
-34.7296627,138.5759347,0
-34.6620474,138.771558,0
-34.861,138.516,31289.51149
-34.859,138.561,0
-34.8360061,138.4999707,18629.11184
-34.861,138.597,13744.32685
-34.873,138.614,0
-34.859,138.617,16884.25716
-34.886,138.567,0
-34.861,138.683,0
-34.888,138.58,24699.5
-34.8333559,138.5897985,68083.33333
-34.882,138.578,0
-34.8628684,138.6063175,0
-34.8478814,138.4899721,0
-34.8364363,138.4899721,0
-34.864,138.557,0
-34.8417043,138.5996352,0
-34.85025,138.659,283.5365854
-34.841,138.527,0
-34.845,138.492,54880.55556
-34.871,138.637,0
-34.873,138.631,0
-34.861944,138.643056,0
-34.8531022,138.6714773,4434.42623
-34.8591655,138.5862837,0
-34.882,138.636,15559.07831
-34.821,138.494,0
-34.818333,138.493611,20887.90423
-34.8604,138.633,0
-34.877,138.622,0
-34.852,138.547,0
-34.8452,138.494,0
-34.7864711,138.4937213,0
-34.8507485,138.6213476,6951.086957
-34.8523266,138.6291326,33159.91903
-34.853056,138.643611,0
-34.798889,138.491111,28262.03704
-34.846667,138.535556,0
-34.781,138.501,0
-34.898,138.586,0
-34.832,138.497,18745.2381
-34.846,138.503,132508.3333
-34.8838117,138.5938053,5976.144363
-34.8607571,138.5099711,0
-34.86,138.57,0
-34.8551221,138.5212237,38622.80702
-34.8759865,138.6075698,0
-34.838889,138.483889,15421.5
-34.848,138.481,77519.23077
-34.806,138.495,10630.76923
-34.841,138.663,0
-34.839,138.638,23460.22727
-34.867,138.651,12202.36486
-34.842,138.564,0
-34.864,138.552,2170.833333
-34.873,138.614,0
-34.8872207,138.6125795,57704.16667
-34.897,138.59,0
-34.892,138.606,0
-34.886,138.603,10833.33333
-34.898,138.586,0
-34.8838117,138.5938053,5976.144363
-34.8759865,138.6075698,0
-34.897,138.597,1033333.333
-34.775,138.589,0
-34.775,138.655,4890.957447
-34.74,138.605,15903.17944
-34.828,138.598,0
-34.72351,138.60944,0
-34.8333559,138.5897985,68083.33333
-34.7185389,138.6288642,0
-34.7475748,138.6714773,5135.093168
-34.788,138.59,0
-34.79575,138.60437,0
-34.796,138.667,128821.0402
-34.823,138.646,8967.716049
-34.8111486,138.6149026,22370.62007
-34.811,138.686,14272.84602
-34.8095995,138.6537879,1391.071429
-34.8025,138.6448,155.6818182
-34.826667,138.665,0
-34.79,138.616,0
-34.756944,138.611389,0
-34.824444,138.626944,0
-34.76391,138.64228,26064.72028
-34.77263,138.62514,0
-34.78,138.67,813.0641616
-34.7631,138.68858,17061.87569
-34.75,138.62243,0
-34.7587,138.6677,0
-34.76706,138.66033,34616.07143
-34.78266,138.64321,0
-34.7382025,138.534511,0
-34.841,138.663,0
-34.839,138.638,23460.22727
-34.7296627,138.5759347,0
-34.8090822,138.7316925,25697.68089
-34.861,138.683,0
-34.7999009,138.7316925,0
-34.85025,138.659,283.5365854
-34.7838889,138.7061111,9830.128205
-34.7629557,138.7640222,0
-34.766,138.715,35072.26002
-34.796,138.667,128821.0402
-34.8491256,138.7342029,0
-34.8531022,138.6714773,4434.42623
-34.8451,138.697,7491.139241
-34.833333,138.683333,0
-34.811,138.686,14272.84602
-34.829,138.672,0
-34.812524,138.706595,2818.627451
-34.822,138.704,17430.9479
-34.78,138.67,813.0641616
-34.7631,138.68858,17061.87569
-34.830278,138.711111,0
-34.801,138.712,6246.666667
-34.826,138.726,0
-34.841,138.663,0
-34.8349569,138.7304374,47678.13765
-34.7996704,138.686525,6064.040404
-34.7948475,138.7417347,0
-34.964,138.576,73737.55656
-34.963,138.586,24517.2408
-34.954,138.575,0
-34.951,138.581,122728.5714
-34.951,138.629,0
-34.952,138.595,60245.91652
-34.9623501,138.6226003,2956.388889
-34.955,138.6,10750
-34.9436884,138.5775211,66000
-34.964,138.593,369166.6667
-34.957222,138.614722,0
-34.956,138.59,0
-34.959,138.636,0
-34.944,138.613,0
-34.95,138.6,216332.3413
-34.961,138.6,0
-34.9453327,138.5925435,166355.5556
-34.9,138.612,0
-34.896,138.605,0
-34.887525,138.624461,0
-34.8915826,138.6175897,0
-34.9454042,138.5237246,0
-34.949,138.574,46166.66667
-34.9286646,138.5464066,0
-34.9686804,138.541234,34852.39492
-34.931,138.557,50088.88889
-34.927,138.512,15360.34799
-34.96,138.566,0
-34.971,138.517,8245.16129
-34.931,138.57,0
-34.9436884,138.5775211,66000
-34.9355709,138.5800246,0
-34.95,138.566,0
-34.923354,138.5312279,0
-34.9443303,138.5625029,8478.328173
-34.925278,138.560833,24673.83513
-34.938,138.571,0
-34.945278,138.550556,33367.94872
-34.9575,138.550278,0
-34.9645281,138.5312279,0
-34.963683,138.5512419,0
-34.94,138.56,4601.879699
-34.9141491,138.5725146,77343.75
-34.9174945,138.5612516,93259.56938
-34.916667,138.55,0
-34.945278,138.50375,16498.04131
-34.9391434,138.5499908,8583.333333
